Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
A vessel contains 32L of mixture of water and milk in the ratio 3:7 respectively. 4L of mixture is replaced by 6L water. What is the ratio of milk and water in the resulting mixture ?<br><br>(a) 49:36<br>(b) 36:49<br>(c) 49:51<br>(d) 51:49	49:36	Initial 32L, Water:Milk = 3:7. 4L removed => 28L remains. In 28L, Water = 3/10*28 = 8.4L, Milk = 7/10*28 = 19.6L. Add 6L water (replacing 4L). Water becomes 8.4 + 6 = 14.4L. Milk = 19.6L. Ratio Milk:Water = 19.6 : 14.4 = 196 : 144 = 49:36.	Leftover M = 0.7*28 = 19.6. New W = 0.3*28 + 6 = 14.4. M:W = 19.6:14.4 = 49:36.	40	Source::AbhasSaini
A liquid P is 13/7 times heavier than water. Water is 11/3 times heavier than another liquid Q. How many litre of P should be mixed with 49.5 litre of liquid Q so that weight of the mixture is equal to that of water ?<br><br>(a) 42<br>(b) 40<br>(c) 35<br>(d) 30	42	Density of P = 13/7. Density of Q = 3/11. Target density = 1. Using alligation: Ratio of volumes of P and Q = (1 - 3/11) : (13/7 - 1) = 8/11 : 6/7 = 56 : 66 = 28 : 33. We have 49.5L of Q. 33 parts = 49.5 => 1 part = 1.5. Volume of P = 28 parts = 28 * 1.5 = 42L.	Alligation on densities: |1 - 3/11| : |13/7 - 1| = 8/11 : 6/7 = 56:66. Vol_P = 49.5 * (56/66) = 42L.	40	Source::AbhasSaini
A liquid P is 7/6 times heavier than water. Water is 3/2 times heavier than another liquid Q. How many litre of P should be mixed with 7 litre of liquid Q so that weight of the mixture is equal to that of water ?<br><br>(a) 14<br>(b) 10<br>(c) 12<br>(d) 15	14	Let weight of water be 1. Weight of liquid P = 7/6. Weight of water = 3/2 * Weight of Q => Weight of Q = 2/3. Let x L of P be mixed with 7L of Q. Total weight = x*(7/6) + 7*(2/3) = 7x/6 + 14/3. Mixture weight equals water's weight => density = 1. (7x/6 + 14/3) / (x + 7) = 1. 7x/6 + 14/3 = x + 7 => x/6 = 7 - 14/3 = 7/3 => x = 14.	Alligation on densities: P(7/6), Q(2/3), target(1). Ratio P:Q = (1 - 2/3) : (7/6 - 1) = 1/3 : 1/6 = 2:1. Q = 7L, so P = 14L.	40	Source::AbhasSaini
A solution of phenyl and water is 28 litres, with phenyl and water in ratio 4 : 3. 21 litres phenyl water solution which has phenyl to water ratio as 2 : 1 is added to the 28 litres phenyl-water solution. Again 51 litres phenyl-water solution that has phenyl to water ratio as 9 : 8 is added to this. What is ratio of water to phenyl in the final mixture ?<br><br>(a) 57:43<br>(b) 43:57<br>(c) 49:51<br>(d) 51:49	43:57	Sol 1 (28L, 4:3): Phenyl = 16L, Water = 12L. Sol 2 (21L, 2:1): Phenyl = 14L, Water = 7L. Sol 3 (51L, 9:8): Phenyl = 27L, Water = 24L. Total Phenyl = 16 + 14 + 27 = 57L. Total Water = 12 + 7 + 24 = 43L. Ratio of water to phenyl = 43:57.	Add quantities directly. P = 28(4/7) + 21(2/3) + 51(9/17) = 16 + 14 + 27 = 57. W = 12 + 7 + 24 = 43. W:P = 43:57.	40	Source::AbhasSaini
A vessel contains 160 litres mixture of milk and water and the % of milk in the mixture is 75% , if some quantity of mixture is replaced with pure milk then water in the vessel becomes 25% of the replaced quantity of mixture , quantity of milk removed from the mixture is what % of the capacity of the vessel ?<br><br>(a) 37.5%<br>(b) 25%<br>(c) 12.5%<br>(d) 35%	37.5%	Initial 160L (75% milk). Milk = 120L, Water = 40L. Let x L of mixture be replaced with pure milk. Removed mixture has 25% water = 0.25x. Remaining water = 40 - 0.25x. Given, remaining water = 25% of replaced quantity = 0.25x. So, 40 - 0.25x = 0.25x => 0.5x = 40 => x = 80L. Milk removed = 75% of x = 0.75 * 80 = 60L. Required % = (60/160)*100 = 37.5%.	Water left = 40 - x/4. Given Water left = x/4 => 40 = x/2 => x = 80L. Milk removed = 3/4 of 80L = 60L. % of capacity = 60/160 = 37.5%.	40	Source::AbhasSaini
A mixture P is formed by removing a certain amount of coffee from a coffee jar and replacing the same amount with cocoa powder and the same amount is again removed from P and replaced with the same amount of cocoa powder to form a mixture Q. If the ratio of coffee and cocoa in Q=16:9. Then the ratio of coca in with P:Q is ?<br><br>(a) 5:9<br>(b) 9:5<br>(c) 4:9<br>(d) 9:4	5:9	Initial is pure coffee. Let volume be V. Replace x with cocoa. P has coffee = (V-x)/V. Do it again. Q has coffee = ((V-x)/V)². Given coffee:cocoa in Q = 16:9 => coffee fraction = 16/25. So ((V-x)/V)² = 16/25 => (V-x)/V = 4/5 => x/V = 1/5. Cocoa fraction in P = x/V = 1/5. Cocoa fraction in Q = 9/25. Ratio = (1/5) : (9/25) = 5:9.	After 1st step, coffee fraction is √(16/25) = 4/5, so cocoa is 1/5. After 2nd step, cocoa is 9/25. Ratio = 1/5 : 9/25 = 5:9.	40	Source::AbhasSaini
In mixture A, the ratio of coco and sugar is 3:2 and in mixture B, the ratio of coffee and sugar is 3:7. These two were mixed together in the ratio 3:7 to make mixture C. Now equal quantities of C and milk are mixed. Find the percentage of sugar in the mixture.<br><br>(a) 30.5%<br>(b) 61%<br>(c) 32.5%<br>(d) 28.25%	30.5%	Mix A (coco:sugar = 3:2) -> Sugar = 40%. Mix B (coffee:sugar = 3:7) -> Sugar = 70%. Mixed in 3:7. Sugar in C = (3*40% + 7*70%) / 10 = (120 + 490) / 10 = 61%. Mix C and milk (0% sugar) equally. Final sugar % = (61% + 0%) / 2 = 30.5%.	Sugar in C = 3/10 * 2/5 + 7/10 * 7/10 = 6/50 + 49/100 = 61/100 = 61%. Mix equally with milk (0% sugar): 61/2 = 30.5%.	40	Source::AbhasSaini
Two vessel of capacity 9 liter and 6 ltr having acid of different concentration. Same quantity of mixture is drawn off from each vessel and put into each other now the concentration of acid in both vessel is same. Find the quantity of same drawn off mixture from each vessel ?<br><br>(a) 5 ltr<br>(b) 3.6ltr<br>(c) 3 ltr<br>(d) 7.5 ltr	3.6ltr	Let V1=9, V2=6. Let x be the quantity drawn and exchanged. For concentrations to become equal, x = (V1 * V2) / (V1 + V2). Thus x = (9 * 6) / (9 + 6) = 54 / 15 = 3.6 liters.	When x is exchanged to equalize concentrations, x = (V1 * V2) / (V1 + V2) = 9*6/15 = 3.6 L.	40	Source::AbhasSaini
Two vessels A and B contains acid of different concentration i.e 17:45 and 29:41 of capacity of 6 liter and 3 liter respectively. We take out same quantities from both vessels put into one another simultaneously, Now the concentration of acid in both vessels are same. Find the taken out quantity ?<br><br>(a) 1<br>(b) 2<br>(c) 3<br>(d) 4	2	Using the same logic as the previous question. V1 = 6, V2 = 3. The quantity x to be exchanged so that both vessels have the same concentration is x = (V1 * V2) / (V1 + V2) = (6 * 3) / (6 + 3) = 18 / 9 = 2 liters.	x = (V1 * V2) / (V1 + V2) = 6*3/9 = 2.	40	Source::AbhasSaini
Two vessels A and B contains acid of different concentration i.e 37:43 and 19:67 of capacity of 90 liter and 30 liter respectively. We take out same quantities from both vessels put into one another simultaneously, Now the concentration of acid in both vessels are same. Find the taken out quantity ?<br><br>(a) 45<br>(b) 22.5<br>(c) 25<br>(d) 30	22.5	Again, V1 = 90, V2 = 30. For equal concentrations after exchanging x liters, x = (V1 * V2) / (V1 + V2) = (90 * 30) / (90 + 30) = 2700 / 120 = 22.5 liters.	x = (V1 * V2) / (V1 + V2) = 90*30/120 = 22.5.	40	Source::AbhasSaini
Two vessels containing mixture of acid having different concentration. A contains 8 liter of acid and B contains 6 liter of acid. if 2X liter was taken out from vessel A and X liter was taken out from vessel B poured into each ?<br><br>(a) 2.4<br>(b) 2<br>(c) 3.5<br>(d) 4	2.4	Let V1=8, V2=6. Amount taken from A is 2X, from B is X. Final volume A = 8 - 2X + X = 8 - X. Final volume B = 6 - X + 2X = 6 + X. Equating the cross fractions (from concentration equality): (8 - 2X)/(8 - X) = 2X/(6 + X). Cross multiplying: (8 - 2X)(6 + X) = 2X(8 - X) => 48 - 4X - 2X² = 16X - 2X² => 20X = 48 => X = 2.4.	(V1 - amt1) / (V1 - amt1 + amt2) = amt1 / (V2 - amt2 + amt1). (8-2X)/(8-X) = 2X/(6+X) => 20X = 48 => X = 2.4.	40	Source::AbhasSaini
Two vessels A and B contain acid of different concentration. The capacity of A and B are 18ltr and 9ltr. we take out 6x from A and 3x from B and put into each other now the concentration in both vessel are same ? Find the x ?<br><br>(a) 0.5<br>(b) 1.5<br>(c) 2<br>(d) 2.5	1.5	V1=18, V2=9. Take 6x from A, 3x from B. Final A vol = 18 - 6x + 3x = 18 - 3x. Final B vol = 9 - 3x + 6x = 9 + 3x. Equating fractions: (18 - 6x)/(18 - 3x) = 6x/(9 + 3x). Simplify: 3(6 - 2x)/3(6 - x) = 3(2x)/3(3 + x) => (6 - 2x)/(6 - x) = 2x/(3 + x) => (6 - 2x)(3 + x) = 2x(6 - x) => 18 = 12x => x = 1.5.	(18-6x)/(18-3x) = 6x/(9+3x) => 18 = 12x => x = 1.5.	40	Source::AbhasSaini
Two vessels A and B contain acid of different concentration. The capacity of A and B are 12ltr and 6ltr. we take out 4x from A and 3x from B and put into each other now the concentration in both vessel are same? Find the x ?<br><br>(a) 1<br>(b) 1.2<br>(c) 1.8<br>(d) 2	1.2	V1=12, V2=6. Take 4x from A, 3x from B. Final A vol = 12 - 4x + 3x = 12 - x. Final B vol = 6 - 3x + 4x = 6 + x. Equating: (12 - 4x)/(12 - x) = 4x/(6 + x). Cross multiplying: (12 - 4x)(6 + x) = 4x(12 - x) => 72 - 12x - 4x² = 48x - 4x² => 60x = 72 => x = 1.2.	(12-4x)/(12-x) = 4x/(6+x) => 72 - 12x = 48x => 60x = 72 => x = 1.2.	40	Source::AbhasSaini
Vessel A has 88 litres of pure milk and vessel B has 88 litres of water.22 litres milk is transferred from A to B.Then 22 litres is transferred from B to A.This process is repeating two more times.What is the ratio of milk and water in A at the end?<br><br>(a) 76 : 49<br>(b) 64 : 63<br>(c) 64 : 61<br>(d) 61 : 64	76 : 49	A has 88L milk. Transfer 22L A->B, then 22L B->A. This is a cycle. A formula for milk in A after n cycles: M_{n+1} = M_n * (88-22)/88 + (88 - M_n + 22/88*M_n) * 22/110. Simplifying gives M_{n+1} = 0.6 M_n + 17.6. M_0 = 88. M_1 = 0.6(88) + 17.6 = 70.4. M_2 = 0.6(70.4) + 17.6 = 59.84. M_3 = 0.6(59.84) + 17.6 = 53.504. Water in A = 88 - 53.504 = 34.496. Ratio = 53.504 : 34.496 = 76:49.	Iterative transfer formula M_{n+1} = 0.6*M_n + 17.6. After 3 cycles, M = 53.504. W = 34.496. M/W = 76/49.	40	Source::AbhasSaini
Vessel A has 121 litres of pure milk and vessel B has 121 litres of water. 33 litres milk is transferred from A to B.Then 33 litres is transferred from B to A.This process is repeating one more times.What is the ratio of milk and water in A at the end?<br><br>(a) 65 : 33<br>(b) 60 : 61<br>(c) 55 : 66<br>(d) 66 : 55	65 : 33	A has 121L pure milk. Transfer 33L A->B, then 33L B->A. Formula for milk in A: M_{n+1} = M_n * (121-33)/121 + (121 - M_n + 33/121*M_n) * 33/154. Simplifying: M_{n+1} = (4/7)M_n + 363/14. M_0 = 121. M_1 = (4/7)121 + 363/14 = 1331/14. M_2 = (4/7)(1331/14) + 363/14 = 7865/98. Water in A = 121 - 7865/98 = 3993/98. Ratio = 7865 : 3993 = 65:33.	M_{n+1} = (4/7)*M_n + 363/14. After 2 cycles, M = 7865/98, W = 3993/98. Ratio = 7865:3993 = 65:33.	40	Source::AbhasSaini
