Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
In an election between P, R and S, 1/10 of the total votes polled are invalid. Votes polled in favour of R and S are half of the total votes polled, and they get equal votes. Due to a fault in the machine, half of the votes of S and half of the invalid votes are counted additionally in favour of R. What is the overall percentage of votes secured by R due to the fault?<br><br>(a) 37.55%<br>(b) 41.55%<br>(c) 38.5%<br>(d) 42.5%	42.5%	Let total votes be 100x. Invalid = 10x. R and S get 50x together, equally. R = 25x, S = 25x. Fault adds to R: half of S (12.5x) and half of invalid (5x). New R = 25x + 12.5x + 5x = 42.5x. Percentage = 42.5%.	R's original = 25%. Added = 50% of 25% + 50% of 10% = 12.5% + 5% = 17.5%. Total = 25 + 17.5 = 42.5%.	40	Source::AbhasSaini
Hari, Kamal and Lalit contested an election in which 6050 votes were polled and none of the votes were invalid. Kamal got 42% more votes than the total votes obtained by Hari and Lalit together. If Lalit obtained only 8% of the total polled votes, find the number of votes obtained by Hari.<br><br>(a) 1556<br>(b) 1668<br>(c) 1912<br>(d) 2016	2016	Total = 6050. Kamal (K) = 1.42(Hari + Lalit). K + H + L = 6050 => 2.42(H + L) = 6050 => H + L = 2500. Lalit obtained 8% of 6050 = 484. Hari = 2500 - 484 = 2016.	H + L = 6050 / 2.42 = 2500. L = 8% of 6050 = 484. H = 2500 - 484 = 2016.	40	Source::AbhasSaini
In an election, a voter has choices to vote for one candidate out of three candidates. There is also an option ‘None Of The Above’ (NOTA) to reject all candidates. The three candidates get votes that are 6 times NOTA. The winner gets votes that are twice the second runner-up’s votes. The first runner-up gets 900 votes more than NOTA and defeats the second runner-up by 150 votes. What is the total number of votes polled?<br><br>(a) 17715<br>(b) 15177<br>(c) 11025<br>(d) 11577	11025	Let NOTA = x. Three candidates sum to 6x. C1 = 2*C3. C2 = x + 900. C3 = C2 - 150 = x + 750. C1 = 2x + 1500. Sum = 4x + 3150 = 6x => 2x = 3150 => x = 1575. Total polled = 7x = 7 * 1575 = 11025.	C1+C2+C3 = 6N. C3 = N+750. C1 = 2N+1500. C2 = N+900. Sum = 4N + 3150 = 6N => 2N=3150 => N=1575. Total = 7N = 11025.	40	Source::AbhasSaini
In an election, there were three candidates: A, B and C. 10% of the eligible voters did not vote. Out of those who voted, 45% voted for A, 35% voted for B and the remaining 20% voted for C. 30% of the votes polled for A and 20% of the votes polled for B were later deemed invalid, while all the votes polled for C were deemed valid. If A got 882 more valid votes than B did, how many valid votes did C receive?<br><br>(a) 5020<br>(b) 5040<br>(c) 5050<br>(d) 5060	5040	Let voted be V. A = 45% V, B = 35% V, C = 20% V. Valid A = 70% of 45% V = 31.5% V. Valid B = 80% of 35% V = 28% V. Difference = 3.5% V = 882 => V = 882 / 0.035 = 25200. Valid C = 100% of 20% V = 20% of 25200 = 5040.	Valid A = 0.7 * 45 = 31.5. Valid B = 0.8 * 35 = 28. Diff = 3.5 = 882. Valid C = 20. 20 is (20/3.5) * 882 = 5040.	40	Source::AbhasSaini
A, B and C contested an election. All the votes polled were valid. A got 38% of the total votes. For every 45 votes polled, B got 18 votes. The winner got 5,760 more votes than the person who received the least number of votes. The total number of votes polled was: A, B<br><br>(a) 37,200<br>(b) 38,400<br>(c) 36,000<br>(d) 32,000	32000	A = 38%. B gets 18 out of 45 votes = 40%. C = 100% - 38% - 40% = 22%. Winner is B (40%), loser is C (22%). Margin = 18%. 18% of total = 5760 => Total = 5760 / 0.18 = 32000.	B = 18/45 = 40%. C = 100 - 38 - 40 = 22%. Diff = 18%. Total = 5760 / 18% = 32000.	40	Source::AbhasSaini
Chamanlal, Arshad and Jagit Singh contested an election. All the votes polled were valid. Arshad got 35% of the total votes. For every 35 votes Chamanlal got 14 votes. The winner got 4950 more votes than the person who received the least number of votes. Find the total number of votes polled.<br><br>(a) 99000<br>(b) 33000<br>(c) 13378<br>(d) 38000	33000	Arshad = 35%. Chamanlal gets 14 out of 35 = 40%. Jagit = 100% - 35% - 40% = 25%. Winner = Chamanlal (40%), Least = Jagit (25%). Margin = 15%. 15% of total = 4950 => Total = 4950 / 0.15 = 33000.	C = 14/35 = 40%. J = 100 - 35 - 40 = 25%. Diff = 15%. Total = 4950 / 0.15 = 33000.	40	Source::AbhasSaini
In an election, there were four candidates and 95% of voters cast their votes. One candidate got 25% of the votes while the other three shared the remaining votes in the ratio of 6 : 7 : 2. The difference of votes secured by the candidate standing 3ʳᵈ to the candidate standing 4ᵗʰ is equal to 69198. Find the votes secured by the winning candidate.<br><br>(a) 115330<br>(b) 138396<br>(c) 161462<br>(d) 156458	161462	Let polled votes be P. C1 = 25%. Remaining 75% shared in 6:7:2. C2 = 6/15 * 75% = 30%. C3 = 7/15 * 75% = 35%. C4 = 2/15 * 75% = 10%. Ranks: 1st (35%), 2nd (30%), 3rd (25%), 4th (10%). Diff between 3rd and 4th = 15%. 15% of P = 69198 => P = 461320. Winning candidate = 35% of P = 161462.	Shares: 35%, 30%, 25%, 10%. Diff between 3rd and 4th = 15% = 69198. Winner = 35% = 69198 * (35/15) = 161462.	40	Source::AbhasSaini
Three candidates P, Q and R contested an election. Out of the total votes on a voter list 25% did not vote and 20% of the polled votes were invalid. R got 7500 votes which were 25% more than that of what Q got. If P got only 45% of the total votes, then find out the number of votes the winner got?<br><br>(a) 40500<br>(b) 40000<br>(c) 42000<br>(d) 41500	40500	Let total voters = 100x. Polled = 75x. Valid = 80% of 75x = 60x. P = 45x. R = 7500. R is 25% more than Q => Q = 7500 / 1.25 = 6000. Valid = P + Q + R => 60x = 45x + 6000 + 7500 => 15x = 13500 => x = 900. P = 45 * 900 = 40500. The winner is P.	P gets 45%. Valid = 60%. Remaining 15% = Q + R = 6000 + 7500 = 13500. 1% = 900. P = 45% = 40500.	40	Source::AbhasSaini
In an election only two candidates contested. 70% of the voters casted their votes and 425 casted votes declared invalid. Winner got 980 valid votes more than his opponent, if the number of valid votes received by the winner 38% of the number of registered total voters, then find how many registered voters cast their votes?<br><br>(a) 6475<br>(b) 6425<br>(c) 6450<br>(d) 6500	6475	Let total registered be T. Cast = 0.70T. Valid = 0.70T - 425. Winner = 0.38T. Loser = Valid - Winner = 0.32T - 425. Margin = Winner - Loser = 0.06T + 425 = 980. 0.06T = 555 => T = 9250. Cast = 0.70 * 9250 = 6475.	Winner = 38%. Loser = 70% - 38% - 425 = 32% - 425. Diff = 6% + 425 = 980 => 6% = 555 => T = 9250. Cast = 70% of 9250 = 6475.	40	Source::AbhasSaini
In a group of 120 people, 54 like Coca-Cola and 84 like Pepsi and each person likes at least two beverages. How many like both Coca-Cola and Pepsi ?<br><br>(a) 18 (b) 20<br>(c) 24 (d) 30	18	Using the formula n(A ∪ B) = n(A) + n(B) - n(A ∩ B). Assuming everyone likes at least one (since there are only two options), 120 = 54 + 84 - n(A ∩ B). n(A ∩ B) = 138 - 120 = 18.	Both = (54 + 84) - 120 = 138 - 120 = 18.	40	Source::AbhasSaini
A survey of 200 people found that 120 read newspaper A, 150 read newspaper B, and 90 read both. How many read at least one of the newspapers ?<br><br>(a) 180 (b) 200<br>(c) 150 (d) 110	180	Number of people reading at least one newspaper = n(A) + n(B) - n(A ∩ B) = 120 + 150 - 90 = 180.	n(A ∪ B) = 120 + 150 - 90 = 180.	40	Source::AbhasSaini
In a survey of 150 people, 95 like apples, 70 like bananas, and 60 like both apples and bananas. Find the number of people who like only apples ?<br><br>(a) 35 (b) 60<br>(c) 70 (d) 25	35	Number of people who like only apples = Total people who like apples - People who like both = 95 - 60 = 35.	Only Apples = Apples - Both = 95 - 60 = 35.	40	Source::AbhasSaini
In a group of 50 people, 28 like tea, 26 like coffee, and 12 like both. Find the number of people who like only coffee.<br><br>(a) 14 (b) 12<br>(c) 26 (d) 18	14	Number of people who like only coffee = Total people who like coffee - People who like both = 26 - 12 = 14.	Only Coffee = Coffee - Both = 26 - 12 = 14.	40	Source::AbhasSaini
A class has 60 students. 35 students play football, 40 play cricket, and 15 play both. How many students play only one sport ?<br><br>(a) 45 (b) 40<br>(c) 35 (d) 30	45	Only football = 35 - 15 = 20. Only cricket = 40 - 15 = 25. Number of students who play exactly one sport = 20 + 25 = 45.	Only one sport = n(F) + n(C) - 2 * Both = 35 + 40 - 2 * 15 = 75 - 30 = 45.	40	Source::AbhasSaini
In a group of 50 people, 20 like reading, 30 like travelling and 15 like both reading and travelling. How many like either reading and travelling ?<br><br>(a) 35 (b) 30<br>(c) 28 (d) 25	35	Number of people who like either reading or travelling = n(R ∪ T) = n(R) + n(T) - n(R ∩ T) = 20 + 30 - 15 = 35.	n(A ∪ B) = 20 + 30 - 15 = 35.	40	Source::AbhasSaini
In class of 100 students, 35 like science and 45 like maths and 10 like both. how many like either of them ?<br><br>(a) 70 (b) 65<br>(c) 50 (d) 40	70	Number of students who like either science or maths = n(S ∪ M) = n(S) + n(M) - n(S ∩ M) = 35 + 45 - 10 = 70.	n(A ∪ B) = 35 + 45 - 10 = 70.	40	Source::AbhasSaini
In a group of 50 people, 28 have traveled to Europe, 31 have traveled to Asia, and 10 have traveled to both continents. How many people have not traveled to either continent ?<br><br>(a) 1 (b) 2<br>(c) 3 (d) 4	1	People who traveled to either Europe or Asia = 28 + 31 - 10 = 49. People who have not traveled to either continent = Total - n(E ∪ A) = 50 - 49 = 1.	Neither = Total - (A + B - Both) = 50 - (28 + 31 - 10) = 50 - 49 = 1.	40	Source::AbhasSaini
A survey was conducted among certain people, it was found that certain number of persons like chocolate, only vanilla, both vanilla and chocolate and neither chocolate and vanilla of them are 120, 135, 54 & 66. Find the number of people surveyed.<br><br>(a) 321 (b) 311<br>(c) 300 (d) 291	321	The survey results give: total people who like chocolate = 120. People who like ONLY vanilla = 135. People who like neither = 66. Total surveyed = (Chocolate) + (Only Vanilla) + (Neither) = 120 + 135 + 66 = 321.	Total = Chocolate + Only Vanilla + Neither = 120 + 135 + 66 = 321.	40	Source::AbhasSaini
In a survey among 140 students, 60 likes to play videogames, 70 likes to play indoor games, 75 likes to play outdoor games, 30 play indoor and outdoor games, 18 like to play video games and outdoor games, 42 play video games and indoor games and 8 likes to play all types of games. Use the Venn diagram to find (i) Students who play only outdoor games (ii) Students who play video games and indoor games, but not outdoor games 140<br><br>(a) i-35 & ii-34 (b) i-32 & ii-42<br>(c) i-42 & ii-35 (d) i-34 & ii-32	i-35 & ii-34	V=60, I=70, O=75. I∩O=30, V∩O=18, V∩I=42, V∩I∩O=8. (i) Only O = O - I∩O - V∩O + V∩I∩O = 75 - 30 - 18 + 8 = 35. (ii) V∩I but not O = V∩I - V∩I∩O = 42 - 8 = 34.	Only O = 75 - 30 - 18 + 8 = 35. V∩I (no O) = 42 - 8 = 34.	40	Source::AbhasSaini
In a sports club of 530 members, each member play at least one of the three sports cricket, football and squash. 240 of them play cricket, 255 play football and 265squash. 80 play cricket and football, 85 play cricket and squash and 90 play football and squash. How many members play all three sports ?<br><br>(a) 35 (b) 40<br>(c) 50 (d) 60	25	Total = C + F + S - C∩F - C∩S - F∩S + All. 530 = 240 + 255 + 265 - 80 - 85 - 90 + All. 530 = 760 - 255 + All = 505 + All. Therefore, All = 530 - 505 = 25.	n(A∪B∪C) = Σ(1) - Σ(2) + Σ(3). 530 = (240+255+265) - (80+85+90) + x => x = 25.	40	Source::AbhasSaini
In a class of 212 students, each student studies at least one of the three subjects Mandarin, French and Spanish. 96 of them study Mandarin, 102 studies French and 106 Spanish. 32 studies Mandarin and French, 34 study Mandarin and Spanish and 36 study French and Spanish. How many students study all the three subjects ?<br><br>(a) 12 (b) 10<br>(c) 8 (d) 6	10	Total = M + F + S - M∩F - M∩S - F∩S + All. 212 = 96 + 102 + 106 - 32 - 34 - 36 + All. 212 = 304 - 102 + All = 202 + All. All = 10.	212 = 304 - 102 + x => 212 = 202 + x => x = 10.	40	Source::AbhasSaini
After sports day in a college, college awarded medals in different categories. 72 medals in Athletics, 24 medals in weightlifting and 36 medals in swimming. If these medals went to a total of 90 persons and only 8 persons got medals in all the three sports, how many received medals in exactly two of these sports ?<br><br>(a) 12 (b) 10<br>(c) 8 (d) 6	26	Let x be exactly 1, y exactly 2, z exactly 3. x + y + z = 90. Medals sum = x + 2y + 3z = 72 + 24 + 36 = 132. Subtracting first from second: y + 2z = 42. Since z = 8, y + 16 = 42 => y = 26.	Sum of medals = 132. Total persons = 90. n(exactly 2) = Sum - Total - 2*n(all 3) = 132 - 90 - 2(8) = 42 - 16 = 26.	40	Source::AbhasSaini
In an Examination 80% students passed in physics, 70% in chemistry while 15% failed in both the subjects. If 325 students passed in both the subjects, then find the total number of students who appeared in the examination ?<br><br>(a) 500 (b) 450<br>(c) 480 (d) 520	500	Failed in both = 15%. Passed in at least one = 85%. 85% = P + C - Both = 80% + 70% - Both. 85% = 150% - Both => Both = 65%. 65% = 325 => 100% = 325 / 0.65 = 500.	Passed both = 80 + 70 - 85 = 65%. 65% = 325 => Total = 500.	40	Source::AbhasSaini
600 Students took the test on physics and chemistry. 35% students failed in physics and 45% students failed in chemistry and 40% who passed in both subjects, then how many students failed in both subjects ?<br><br>(a) 140 (b) 110<br>(c) 120 (d) 100	120	Passed in both = 40%. Failed in at least one = 60%. 60% = Failed P + Failed C - Failed Both = 35% + 45% - Failed Both. 60% = 80% - Failed Both => Failed Both = 20%. 20% of 600 = 120.	Failed both = 35 + 45 - (100 - 40) = 80 - 60 = 20%. 20% of 600 = 120.	40	Source::AbhasSaini
In an examination, 60% students failed in Hindi and 65% students failed in English and 55% students failed in both Hindi and English. Find number of students who failed in atleast one subject ?<br><br>(a) 30% (b) 35%<br>(c) 70% (d) 25%	70%	Failed in at least one = Failed Hindi + Failed English - Failed Both = 60% + 65% - 55% = 125% - 55% = 70%.	n(A∪B) = 60 + 65 - 55 = 70%.	40	Source::AbhasSaini
In a class of 80 students, 45% speaks Hindi, 40% speak English only if the number of students who did not speak any language is equal to number of students who speaks both languages then find out number of students who speaks only hindi ?<br><br>(a) 24 (b) 48<br>(c) 64 (d) 32	24	Total = 80. Hindi = 45% of 80 = 36. Only English = 40% of 80 = 32. Let Both = x. Neither = x. Total = Only Hindi + Only English + Both + Neither = (36 - x) + 32 + x + x = 80. 68 + x = 80 => x = 12. Only Hindi = 36 - 12 = 24.	80 = Hindi + Only English + Neither = 36 + 32 + x => x = 12. Only Hindi = 36 - 12 = 24.	40	Source::AbhasSaini
In any Exam 12% student absent, there are two subject Math and English, students who passed in both exam is triple to number of students who failed in both and number of student who passed in math only is 45.45% of student who passed in both. If 29% students of total student in English only then find out the % of students who passed in math ?<br><br>(a) 38 (b) 48<br>(c) 59 (d) 76	48	Total 100x. Absent 12x. Present 88x. Let Failed Both = y. Passed Both = 3y. Passed Math Only = 45.45% of 3y = (5/11)*3y = 15y/11. Only English = 29% of 100x = 29x. Present = 15y/11 + 29x + 3y + y = 88x => 59y/11 = 59x => y = 11x. Passed Math = 15x + 33x = 48x = 48%.	Present = 88%. Eq: 15y/11 + 3y + y + 29% = 88% => 59y/11 = 59% => y = 11%. Passed Math = 15% + 33% = 48%.	40	Source::AbhasSaini
In a school exam, the total no. of passed students in Physics and English both is 288. In that exam 60% of the total students passed in physics and 70% of the total students passed in English. If the percentage of failed students is 33⅓% of the percentage of students, who passed in physics then find the total number of students ?<br><br>(a) 500 (b) 550<br>(c) 576 (d) 595	576	Passed P = 60%, E = 70%. Failed Both = 33.33% of 60% = 20%. Passed at least one = 80%. Passed Both = 60% + 70% - 80% = 50%. 50% = 288 => Total = 576.	Failed = 20%. Passed at least one = 80%. Both = 60+70-80 = 50%. Total = 288 / 0.5 = 576.	40	Source::AbhasSaini
50% of the students in a school play cricket, 40% of the students play football and the number of students who play both the games is 420. The number of students who play neither cricket nor football is 45%. Find the number of students in the college ?<br><br>(a) 1000 (b) 1100<br>(c) 1150 (d) 1200	1200	Neither = 45%. At least one = 55%. Cricket + Football - Both = 55%. 50% + 40% - Both = 55% => Both = 35%. 35% = 420 => 1% = 12 => Total = 1200.	Both = 50 + 40 - (100 - 45) = 90 - 55 = 35%. 35% -> 420, so 100% -> 1200.	40	Source::AbhasSaini
A company survey for NOKIA and SAMSUNG by survey it is known that number of people who like both equal to the people who did not like anyone. 630 people likes only SAMSUNG and 48% likes SAMSUNG. If there are total 1750 people in survey then find out the % of people who likes only Nokia ?<br><br>(a) 30 (b) 40<br>(c) 50 (d) 70	40	Let Both = Neither = x. Only Samsung = 630. Samsung total = 48% of 1750 = 840. So Both = 840 - 630 = 210. Neither = 210. Total = Only N + Only S + Both + Neither => 1750 = Only N + 630 + 210 + 210 => Only N = 700. % Only N = (700/1750)*100 = 40%.	S_Total = 840. Both = 840 - 630 = 210 = Neither. Only N = 1750 - (S_Total + Neither) = 1750 - 1050 = 700. % = 40%.	40	Source::AbhasSaini
In a school the number of students who reads math only is double to who reads only English and the number of students who reads both is one third to who did not read any. If 28 students read both subject and 400 students are in the school (i) Find number of student who read only English (ii) Find number of student who read Math.<br><br>(a) 96,210 (b) 200,220<br>(c) 80,210 (d) 96,220	96,220	Let Only English = x. Only Math = 2x. Both = 28. Neither = 3 * 28 = 84. Total = x + 2x + 28 + 84 = 400. 3x + 112 = 400 => 3x = 288 => x = 96. Math Total = Only Math + Both = 2(96) + 28 = 192 + 28 = 220.	3x = 400 - 28 - 84 = 288 => x = 96 (Only E). Math = 2x + 28 = 192 + 28 = 220.	40	Source::AbhasSaini
In a society 500 people are living 45% play cricket, 29% play hockey and 48% play badminton, 18% didn’t any play game while 5% people play all three games. If 6% people play cricket and hockey both and 27% play cricket and badminton both find the number of people who play only badminton ?<br><br>(a) 60 (b) 40<br>(c) 70 (d) 100	70	At least one = 100% - 18% = 82%. Using union formula: 82% = C + H + B - C∩H - C∩B - H∩B + All. 82% = 45% + 29% + 48% - 6% - 27% - H∩B + 5% => 82% = 94% - H∩B => H∩B = 12%. Only B = B - C∩B - H∩B + All = 48% - 27% - 12% + 5% = 14%. 14% of 500 = 70.	H∩B = 45+29+48-6-27+5 - 82 = 12%. Only B = 48 - 27 - 12 + 5 = 14%. 14% of 500 = 70.	40	Source::AbhasSaini
In a survey of a college it was found that 49% like reading math, 52% like reading physics and 50% like reading chemistry and also, 20% like reading math and physics both, 21% like reading math and chemistry both and 23% like physics & chemistry both. 5% like reading none of these 3 subject then find out that what % of student like only one subject math, physics & chemistry ?<br><br>(a) 74% (b) 34%<br>(c) 47% (d) 67%	47%	At least one = 95%. 95% = 49 + 52 + 50 - 20 - 21 - 23 + All => 95% = 87% + All => All = 8%. Only M = 49 - 20 - 21 + 8 = 16%. Only P = 52 - 20 - 23 + 8 = 17%. Only C = 50 - 21 - 23 + 8 = 14%. Total exactly one = 16 + 17 + 14 = 47%.	Exactly one = M+P+C - 2(Sum of Pairs) + 3(All). All = 95 - 151 + 64 = 8%. Exactly one = 151 - 2(64) + 3(8) = 151 - 128 + 24 = 47%.	40	Source::AbhasSaini
In an election between three candidates, the third-placed candidate received 1000 valid votes. From the remaining votes, the elected candidate received 5000 more votes than the runner-up candidate, accounting for 52% of the total votes cast. If 16% of votes were declared invalid (given that all the voters cast their vote), then the total number of cast votes was ?<br><br>A. 26000 B. 28000<br>C. 24000 D. 20000	20000	Valid votes = 84% of T. Third got 1000. Winner = 52% of T. Runner up = 52% T - 5000. Sum of valid = 52% T + 52% T - 5000 + 1000 = 104% T - 4000. 104% T - 4000 = 84% T => 20% T = 4000 => T = 20000.	Valid = 84%. W = 52%. R = 52% - 5000. 3rd = 1000. 84% = 52% + 52% - 5000 + 1000 => 20% = 4000 => 100% = 20000.	40	Source::AbhasSaini
In an election between two candidates, 80% of the voters cast their vote out of which 53 votes were declared invalid. The winner got 48% of all the voters in the list and he won by 1013 votes. The number of voters on the list was ?<br><br>A. 5600 B. 6500<br>C. 5000 D. 6000	6000	Valid = 80% T - 53. Winner = 48% T. Loser = Valid - Winner = 32% T - 53. Margin = Winner - Loser = 48% T - (32% T - 53) = 16% T + 53. Given Margin = 1013. 16% T = 960 => T = 6000.	Winner = 48%, Loser = 80% - 48% - 53 = 32% - 53. Diff = 16% + 53 = 1013 => 16% = 960 => T = 6000.	40	Source::AbhasSaini
Radha has a monthly income of ₹80,000. She spends 40% of her income on household expenses, 20% on entertainment and 20% on education. The remaining amount is saved. Due to a 20% salary hike, her income increases. However, her household expenses also rise by 10%, her entertainment costs increase by 12% while her expenses on education remain unchanged. Radha decides to save any leftover income after adjusting these changes. What is the percentage increase in Radha’s savings ?<br><br>A. 68% B. 63%<br>C. 66% D. 62%	68%	Income = 80k. Savings = 20% = 16k. New Income = 96k. Old Expenses = 32k (HH) + 16k (Ent) + 16k (Ed). New Expenses = 32k(1.1) + 16k(1.12) + 16k = 35200 + 17920 + 16000 = 69120. New Savings = 96000 - 69120 = 26880. Increase = 26880 - 16000 = 10880. % = 10880/16000 = 68%.	Old S = 16k. New S = 96k - (35.2k + 17.92k + 16k) = 26.88k. Increase = 10.88k. % = 10.88/16 = 68%.	40	Source::AbhasSaini
Out of 80,000 registered voters, 25% did not vote in the first round. Of those who voted, 12% votes were invalid. Due to a tie in the first round, only the two leading candidates proceeded to a second round of voting, where only 80% of valid voters from the first round turned up to vote again. In the second round, one candidate received 30% of the votes, and the other received the rest. By how many votes did the winner win in the second round ?<br><br>A.16986 B. 16896<br>C. 17896 D. 17986	16896	80,000 voters. Voted 1st = 60,000. Valid 1st = 60,000 * 0.88 = 52,800. 2nd round turnout = 80% of 52,800 = 42,240. One got 30%, the other 70%. Winner won by 70% - 30% = 40%. Margin = 40% of 42,240 = 16,896.	Margin = 40% of (80000 * 0.75 * 0.88 * 0.80) = 0.4 * 42240 = 16896.	40	Source::AbhasSaini
In a cricket series, Team A had a winning rate of 70% after playing x matches. Then they lost 20 matches consecutively, and their winning rate fell to 50%. Find the total matches played by Team A before the losing streak ?<br><br>A) 40 B) 50<br>C) 60 D) 80	50	Let initial matches be x. Wins = 0.7x. Lost 20 consecutively => Total matches = x + 20. Total wins remain 0.7x. New win rate = 50%. So, 0.7x / (x + 20) = 0.5. 0.7x = 0.5x + 10 => 0.2x = 10 => x = 50.	0.7x = 0.5(x+20) => 0.2x = 10 => x = 50.	40	Source::AbhasSaini
The population of a place increased to 50,000 from 2016 to 2018 at the rate of 6% per annum, and continued the same trend for the next 3 years. If A is the population in 2016 and B is the population in 2020, both are approximated to the next possible integers, then the value of B − A is: Q.<br><br>A. 16270<br>B. 13220<br>C. 12850<br>D. 11680	11680	Pop in 2018 is 50,000. Growth is 6% p.a. A (2016) = 50000 / (1.06)² = 44499.8 ≈ 44500. B (2020) = 50000 * (1.06)² = 56180. B - A = 56180 - 44500 = 11680.	A = 50000 / 1.1236 ≈ 44500. B = 50000 * 1.1236 = 56180. Diff = 11680.	40	Source::AbhasSaini
The population of country A decreased by p% and the population of country B decreased by q% from the year 2020 to 2021. Here 'p' is greater than 'q'. Let 'x' be the ratio of the population of country A to the population of country B in the given year. What is the percentage decrease in 'x' from 2020 to 2021?<br><br>(a) (100(p-q))/(100-q)<br>(b) (100(p-q))/(100+q)<br>(c) (100(p-q))/(100-p)<br>(d) (100(p-q))/100	(100(p-q))/(100-q)	x = A/B. New x' = (A(1 - p/100)) / (B(1 - q/100)) = x * (100-p)/(100-q). Decrease in x = x - x' = x(1 - (100-p)/(100-q)) = x( (100-q - 100 + p) / (100-q) ) = x( (p-q)/(100-q) ). Percentage decrease = ((p-q)/(100-q)) * 100 = 100(p-q)/(100-q).	% decrease = [1 - (100-p)/(100-q)] * 100 = 100(p-q)/(100-q).	40	Source::AbhasSaini
